file_1_file_1_g3794	ko:K06767
file_1_file_1_g12564	ko:K11339
file_1_file_1_g12565	ko:K03841
file_1_file_1_g12566	ko:K12882,ko:K13288
file_1_file_1_g12567	-
file_1_file_1_g12568	ko:K12882,ko:K13288
file_1_file_1_g12569	ko:K00128,ko:K07249
file_1_file_1_g12571	ko:K17540
file_1_file_1_g12572	ko:K16459
file_1_file_1_g12573	ko:K04554
file_1_file_1_g12574	-
file_1_file_1_g12575	-
file_1_file_1_g12576	-
file_1_file_1_g12577	ko:K10429
file_1_file_1_g12579	-
file_1_file_1_g12580	-
file_1_file_1_g12581	-
file_1_file_1_g12582	ko:K17292
file_1_file_1_g12583	ko:K01187
file_1_file_1_g12584	ko:K01187
file_1_file_1_g12585	ko:K01187
file_1_file_1_g12586	ko:K14544
file_1_file_1_g12588	ko:K00030
file_1_file_1_g12589	ko:K00030
file_1_file_1_g12590	-
file_1_file_1_g12591	ko:K09495
file_1_file_1_g12593	-
file_1_file_1_g12595	-
file_1_file_1_g12598	ko:K00799,ko:K04097
file_1_file_1_g12599	-
file_1_file_1_g12600	ko:K20101
file_1_file_1_g12601	ko:K10582
file_1_file_1_g12602	ko:K00799
file_1_file_1_g12603	ko:K00948
file_1_file_1_g12604	ko:K12316
file_1_file_1_g12605	ko:K04280
file_1_file_1_g12606	ko:K15293
file_1_file_1_g12607	ko:K15293
file_1_file_1_g12608	-
file_1_file_1_g12609	-
file_1_file_1_g12610	-
file_1_file_1_g12611	ko:K14137
file_1_file_1_g12612	ko:K04352
file_1_file_1_g12613	ko:K04551,ko:K08770
file_1_file_1_g12614	ko:K11247
file_1_file_1_g12615	-
file_1_file_1_g12616	-
file_1_file_1_g12617	-
file_1_file_1_g12618	ko:K01870
file_1_file_1_g12619	-
file_1_file_1_g12620	ko:K11968
file_1_file_1_g12622	ko:K04834,ko:K04841,ko:K21862
file_1_file_1_g12626	ko:K13273
file_1_file_1_g12630	ko:K04497
file_1_file_1_g12635	ko:K04497
file_1_file_1_g12636	ko:K09210
file_1_file_1_g12637	ko:K10360
file_1_file_1_g12638	ko:K16912
file_1_file_1_g12639	ko:K01530,ko:K14802
file_1_file_1_g12640	ko:K11590,ko:K11591
file_1_file_1_g12641	ko:K00432,ko:K05361
file_1_file_1_g12642	ko:K04523
file_1_file_1_g12643	ko:K15630,ko:K16582,ko:K21138
file_1_file_1_g12644	ko:K02202
file_1_file_1_g12645	ko:K10571
file_1_file_1_g12647	ko:K05728,ko:K08888
file_1_file_1_g12648	ko:K18182
file_1_file_1_g12649	-
file_1_file_1_g12650	-
file_1_file_1_g12651	-
file_1_file_1_g12652	-
file_1_file_1_g12653	ko:K15720
file_1_file_1_g12655	-
file_1_file_1_g12656	ko:K02892
file_1_file_1_g12657	-
file_1_file_1_g12659	ko:K10951
file_1_file_1_g12660	ko:K10951
file_1_file_1_g12661	ko:K02958
file_1_file_1_g12662	-
file_1_file_1_g12663	-
file_1_file_1_g12664	ko:K06101
file_1_file_1_g12665	-
file_1_file_1_g12666	ko:K02991
file_1_file_1_g12667	ko:K11713
file_1_file_1_g12668	-
file_1_file_1_g12669	ko:K03217
file_1_file_1_g12670	ko:K14549
file_1_file_1_g12671	ko:K20163
file_1_file_1_g12672	ko:K20163
file_1_file_1_g12673	-
file_1_file_1_g12674	-
file_1_file_1_g12675	-
file_1_file_1_g12676	-
file_1_file_1_g12677	ko:K08958
file_1_file_1_g12678	ko:K08958
file_1_file_1_g12679	ko:K09048
file_1_file_1_g12680	ko:K09048
file_1_file_1_g12682	ko:K01349,ko:K01359,ko:K08654
file_1_file_1_g12683	ko:K01349,ko:K01359,ko:K08654
file_1_file_1_g12685	ko:K04368,ko:K04369
file_1_file_1_g12686	ko:K10750
file_1_file_1_g12687	ko:K03951
file_1_file_1_g12688	ko:K13101,ko:K13566
file_1_file_1_g12689	ko:K13101,ko:K13566
file_1_file_1_g12690	-
file_1_file_1_g12691	ko:K09186
file_1_file_1_g12692	ko:K10420
file_1_file_1_g12693	ko:K09855
file_1_file_1_g12694	ko:K19197,ko:K19198
file_1_file_1_g12695	-
file_1_file_1_g12696	-
file_1_file_1_g12697	-
file_1_file_2_3601_g	-
file_1_file_1_g12698	-
file_1_file_1_g12699	ko:K01866
file_1_file_1_g12701	ko:K15183
file_1_file_1_g12702	ko:K13096
file_1_file_1_g12703	-
file_1_file_1_g12705	-
file_1_file_1_g12706	-
file_1_file_1_g12707	-
file_1_file_1_g12708	-
file_1_file_1_g12709	ko:K02104
file_1_file_1_g12710	-
file_1_file_1_g12711	-
file_1_file_1_g12712	ko:K14536
file_1_file_2_3617_g	ko:K14536
file_1_file_1_g12714	ko:K04944
file_1_file_1_g12715	ko:K04942,ko:K04943,ko:K04944,ko:K04945
file_1_file_1_g12716	ko:K08471
file_1_file_2_3623_g	ko:K04280
file_1_file_1_g12718	ko:K04280
file_1_file_1_g12719	ko:K02896
file_1_file_1_g12720	-
file_1_file_1_g12721	ko:K11153
file_1_file_1_g12722	ko:K13499
file_1_file_1_g12723	ko:K13499
file_1_file_1_g12724	ko:K13499
file_1_file_1_g12725	-
file_1_file_1_g12726	ko:K14079
file_1_file_1_g12728	ko:K13203
file_1_file_1_g12731	-
file_1_file_1_g12732	ko:K14999,ko:K15003
file_1_file_1_g12733	-
file_1_file_1_g12734	ko:K14999
file_1_file_1_g12735	ko:K12838
file_1_file_1_g12736	ko:K13110
file_1_file_1_g12737	ko:K00507,ko:K06227
file_1_file_1_g12738	-
file_1_file_1_g12742	-
file_1_file_1_g12743	ko:K08831,ko:K08832,ko:K15409
file_1_file_1_g12744	-
file_1_file_1_g12745	-
file_1_file_1_g12746	ko:K10727
file_1_file_1_g12747	ko:K00310,ko:K00799
file_1_file_1_g12748	-
file_1_file_1_g12749	ko:K14709
file_1_file_1_g12750	-
file_1_file_1_g12752	ko:K18040
file_1_file_1_g12753	ko:K10951,ko:K14425
file_1_file_1_g12754	-
file_1_file_1_g12755	-
file_1_file_1_g12756	ko:K07179
file_1_file_1_g12757	ko:K00008
file_1_file_1_g12758	ko:K00008
file_1_file_1_g12759	ko:K00008
file_1_file_2_3671_g	ko:K00008
file_1_file_1_g12760	ko:K00008
file_1_file_1_g12761	ko:K00008
file_1_file_1_g12762	ko:K17496
file_1_file_1_g12763	ko:K15214
file_1_file_1_g12764	ko:K15214
file_1_file_1_g12765	-
file_1_file_1_g12766	-
file_1_file_1_g12767	-
file_1_file_1_g12768	ko:K14009
file_1_file_1_g12769	ko:K17776
file_1_file_1_g12770	ko:K18085
file_1_file_1_g12771	ko:K11982
file_1_file_1_g12773	ko:K15686
file_1_file_1_g12777	ko:K17268
file_1_file_1_g12778	ko:K19638
file_1_file_1_g12779	ko:K01359,ko:K08654
file_1_file_1_g12780	-
file_1_file_1_g12781	-
file_1_file_1_g12782	-
file_1_file_1_g12784	ko:K12741,ko:K14411
file_1_file_1_g12785	-
file_1_file_1_g12786	-
file_1_file_1_g12787	ko:K09640
file_1_file_1_g12789	ko:K09640
file_1_file_1_g12790	ko:K09640
file_1_file_1_g12792	ko:K09640
file_1_file_1_g12793	ko:K09640
file_1_file_1_g12794	ko:K09640
file_1_file_1_g12795	ko:K05312
file_1_file_1_g12797	-
file_1_file_1_g12799	-
file_1_file_1_g12800	ko:K05312
file_1_file_2_3715_g	ko:K05312
file_1_file_1_g12801	-
file_1_file_2_3717_g	-
file_1_file_1_g12803	-
file_1_file_1_g12804	-
file_1_file_1_g12805	-
file_1_file_1_g12809	-
file_1_file_1_g12810	ko:K00030,ko:K01897
file_1_file_1_g12811	-
file_1_file_1_g12812	-
file_1_file_1_g12813	-
file_1_file_1_g12814	ko:K05312
file_1_file_1_g12815	ko:K05312
file_1_file_1_g12816	ko:K02880
file_1_file_1_g12817	-
file_1_file_1_g12818	ko:K09640
file_1_file_1_g12819	-
file_1_file_1_g12821	-
file_1_file_1_g12822	ko:K04497
file_1_file_1_g12823	ko:K20288
file_1_file_1_g12824	ko:K20288
file_1_file_2_3735_g	ko:K20288
file_1_file_1_g12826	-
file_1_file_1_g12832	-
file_1_file_1_g12834	ko:K04809,ko:K05312
file_1_file_1_g12835	ko:K06059
file_1_file_1_g12836	ko:K01349,ko:K01359,ko:K08654
file_1_file_1_g12838	ko:K00049,ko:K13403
file_1_file_1_g12840	-
file_1_file_1_g12841	ko:K01349,ko:K08654
file_1_file_1_g12843	ko:K19995
file_1_file_1_g12846	-
file_1_file_1_g12850	-
file_1_file_1_g12851	ko:K08471
file_1_file_1_g12852	-
file_1_file_1_g12853	-
file_1_file_1_g12854	ko:K10413
file_1_file_1_g12855	ko:K10413
file_1_file_1_g12856	ko:K06059
file_1_file_1_g12857	ko:K11125
file_1_file_1_g12858	ko:K15187
file_1_file_1_g12859	ko:K03454
file_1_file_1_g12860	-
file_1_file_1_g12861	ko:K04860,ko:K04861
file_1_file_1_g12862	ko:K04860,ko:K04861
file_1_file_2_3778_g	ko:K04860,ko:K04861
file_1_file_1_g12863	-
file_1_file_2_3779_g	-
file_1_file_1_g12864	-
file_1_file_1_g12866	ko:K15187
file_1_file_1_g12867	-
file_1_file_1_g12868	ko:K14826
file_1_file_1_g12869	ko:K02962
file_1_file_1_g12870	ko:K11986
file_1_file_1_g12871	-
file_1_file_1_g12872	ko:K00753,ko:K07632,ko:K14464
file_1_file_1_g12873	-
file_1_file_1_g12874	-
file_1_file_1_g12876	ko:K13140
file_1_file_1_g12877	-
file_1_file_1_g12878	-
file_1_file_1_g12879	ko:K01431
file_1_file_1_g12880	ko:K03238
file_1_file_1_g12881	ko:K17409
file_1_file_1_g12882	ko:K11373
file_1_file_1_g12883	ko:K10348
file_1_file_1_g12884	-
file_1_file_1_g12885	ko:K08622,ko:K08626
file_1_file_1_g12886	ko:K14326
file_1_file_1_g14767	-
file_1_file_1_g14769	ko:K00272
file_1_file_1_g14771	-
file_1_file_1_g14772	ko:K00907,ko:K11593
file_1_file_1_g14773	-
file_1_file_1_g14774	ko:K19511
file_1_file_1_g14775	-
file_1_file_1_g14776	ko:K18633
file_1_file_1_g14777	ko:K17795,ko:K19382
file_1_file_1_g14778	ko:K20300
file_1_file_1_g14779	ko:K16468
file_1_file_1_g14781	ko:K20241
file_1_file_1_g14783	ko:K20241
file_1_file_1_g14784	ko:K00799
file_1_file_1_g14785	ko:K07904,ko:K07905
file_1_file_1_g14786	ko:K02863
file_1_file_1_g14787	-
file_1_file_1_g14789	-
file_1_file_1_g14790	-
file_1_file_1_g14791	ko:K07910
file_1_file_1_g14793	-
file_1_file_1_g14795	-
file_1_file_1_g14796	ko:K03909
file_1_file_1_g14797	-
file_1_file_1_g14798	-
file_2_3845_g	-
file_1_file_1_g14799	-
file_1_file_1_g14803	-
file_1_file_1_g14804	ko:K00162,ko:K09189
file_1_file_1_g14805	-
file_1_file_1_g14806	ko:K09301
file_1_file_1_g14808	ko:K09301
file_1_file_1_g14809	-
file_1_file_1_g14810	-
file_1_file_1_g14812	ko:K01889
file_1_file_1_g14813	-
file_1_file_1_g14815	-
file_1_file_1_g14816	ko:K16617
file_1_file_1_g14826	ko:K11972,ko:K11973
file_1_file_1_g14827	ko:K10264,ko:K22379
file_1_file_1_g14828	-
file_1_file_1_g14829	-
file_1_file_1_g14830	ko:K13984
file_1_file_1_g14831	ko:K08791
file_1_file_1_g14832	ko:K18399
file_1_file_1_g14833	ko:K18399
file_1_file_1_g14834	ko:K09493
file_1_file_1_g14835	-
file_1_file_1_g14836	ko:K13160,ko:K13161
file_1_file_1_g14838	-
file_1_file_1_g14839	-
file_1_file_1_g14840	ko:K20403
file_1_file_1_g14841	-
file_1_file_1_g14842	-
file_1_file_1_g14844	ko:K16469
file_1_file_1_g14845	ko:K04353,ko:K07836
file_1_file_1_g14846	ko:K01373
file_1_file_1_g14847	ko:K16726
file_1_file_1_g14848	ko:K16726
file_1_file_1_g14849	-
file_1_file_1_g14850	ko:K15288
file_1_file_1_g14851	ko:K11462
file_1_file_1_g14852	ko:K09640
file_1_file_1_g14853	ko:K09640
file_1_file_1_g14854	ko:K16220
file_1_file_1_g14855	ko:K07191,ko:K07299,ko:K07593,ko:K08142
file_1_file_1_g14856	ko:K01769
file_1_file_1_g14858	-
file_1_file_1_g14859	-
file_1_file_1_g14860	-
file_1_file_1_g14861	ko:K17403
file_1_file_1_g14862	ko:K12603,ko:K20363
file_1_file_1_g14865	-
file_1_file_1_g14868	-
file_1_file_1_g14869	ko:K03283
file_1_file_1_g14870	-
file_1_file_1_g14871	ko:K15791
file_1_file_1_g14872	ko:K03440
file_1_file_1_g14874	-
file_1_file_1_g14875	ko:K01540
file_1_file_1_g14876	-
file_1_file_1_g14877	-
file_1_file_1_g14878	ko:K11579
file_1_file_1_g14879	-
file_1_file_1_g14880	-
file_1_file_1_g14881	-
file_2_3938_g	-
file_1_file_1_g14882	ko:K06103
file_1_file_1_g14883	-
file_1_file_1_g14885	-
file_1_file_1_g14886	-
file_1_file_1_g14887	-
file_1_file_1_g14889	ko:K14819
file_1_file_1_g14890	-
file_1_file_1_g14891	-
file_1_file_1_g14892	ko:K00799,ko:K04097
file_1_file_1_g14893	-
file_1_file_1_g14894	ko:K11664
file_1_file_1_g14895	ko:K06103
file_1_file_1_g14896	ko:K01283
file_1_file_1_g14899	-
file_1_file_1_g14900	ko:K18629
file_1_file_1_g14901	-
file_1_file_1_g14902	ko:K11585,ko:K11586,ko:K11587
file_1_file_1_g14903	-
file_1_file_1_g14904	-
file_1_file_1_g14906	ko:K16500
file_1_file_1_g14907	-
file_1_file_1_g14908	ko:K10776
file_1_file_1_g14909	-
file_1_file_1_g14910	-
file_1_file_1_g14915	ko:K12757
file_1_file_1_g14916	ko:K00726
file_1_file_1_g14917	ko:K14999
file_1_file_1_g14918	-
file_1_file_1_g14919	ko:K14999
file_1_file_1_g14920	-
file_1_file_1_g14921	ko:K02503
file_1_file_1_g14922	-
file_1_file_1_g14923	-
file_1_file_1_g14926	ko:K18809
file_1_file_1_g14927	-
file_1_file_1_g14928	-
file_1_file_1_g14929	ko:K14613,ko:K17917,ko:K20840
file_1_file_1_g14931	ko:K01283
file_1_file_1_g14932	ko:K00799
file_1_file_1_g14935	-
file_1_file_1_g14936	ko:K08739
file_1_file_1_g14937	ko:K01312
file_1_file_1_g14938	ko:K10738,ko:K16766,ko:K18078
file_1_file_1_g14939	ko:K10738,ko:K16766,ko:K18078
file_1_file_1_g14940	-
file_1_file_1_g14942	-
file_1_file_1_g14943	ko:K06753,ko:K06754,ko:K06755
file_1_file_1_g14944	ko:K06753,ko:K06754,ko:K06755
file_1_file_1_g14945	-
file_1_file_1_g14947	ko:K14945
file_1_file_1_g14949	ko:K09228
file_1_file_1_g14950	ko:K06772,ko:K06773,ko:K06774
file_1_file_1_g14951	ko:K14554
file_1_file_1_g14952	ko:K12827
file_1_file_1_g14953	ko:K13179
file_1_file_1_g14954	ko:K13179
file_1_file_1_g14955	ko:K13179
file_1_file_1_g14957	-
file_1_file_1_g14958	-
file_1_file_1_g14959	-
file_1_file_1_g14960	-
file_1_file_1_g14961	-
file_1_file_1_g14962	ko:K08546,ko:K08561
file_1_file_1_g14963	-
file_1_file_1_g14964	-
file_1_file_1_g14965	-
file_1_file_1_g14966	-
file_1_file_1_g14967	ko:K08585,ko:K15255
file_1_file_1_g14968	ko:K20840
file_1_file_1_g14969	-
file_1_file_1_g14970	-
file_1_file_1_g14974	ko:K00286
file_1_file_1_g14976	ko:K01768,ko:K12796,ko:K16175
file_1_file_1_g14977	ko:K10410
file_1_file_1_g14978	ko:K14618,ko:K15146
file_1_file_1_g14979	ko:K04706,ko:K19511
file_1_file_1_g14980	ko:K04225
file_1_file_1_g14982	-
file_1_file_1_g14983	ko:K17890
file_1_file_1_g14985	ko:K02868,ko:K15076
file_1_file_1_g14986	ko:K00261
file_1_file_1_g14987	ko:K05409,ko:K14825,ko:K20349,ko:K20350
file_1_file_1_g14988	ko:K20363
file_1_file_1_g14989	-
file_2_4046_g	ko:K14315
file_1_file_1_g14990	ko:K14315
file_1_file_1_g14991	-
file_1_file_1_g14994	-
file_1_file_1_g14995	ko:K04380,ko:K10430,ko:K10431
file_1_file_2_4052_g	ko:K04380,ko:K10430,ko:K10431
file_1_file_1_g14997	-
file_1_file_1_g14998	-
file_1_file_1_g14999	-
file_1_file_2_4061_g	-
file_1_file_1_g15000	ko:K17890
file_1_file_1_g15003	-
file_1_file_1_g15004	-
file_1_file_1_g15005	ko:K10742,ko:K12482
file_1_file_1_g15006	ko:K09646
file_1_file_1_g15007	ko:K15730
file_1_file_1_g15008	ko:K15730
file_1_file_1_g15009	-
file_1_file_1_g15010	ko:K22378
file_1_file_1_g15013	ko:K21806
file_1_file_1_g15014	ko:K19514
file_1_file_1_g15015	ko:K03130,ko:K05657
file_1_file_1_g15016	ko:K03504
file_1_file_1_g15017	-
file_1_file_1_g15018	-
file_1_file_1_g15019	ko:K18405
file_1_file_1_g15020	-
file_1_file_1_g15021	-
file_1_file_1_g15022	-
file_1_file_1_g15023	-
file_1_file_1_g15026	-
file_1_file_1_g15028	-
file_1_file_1_g15029	-
file_1_file_1_g15031	ko:K09294,ko:K09300,ko:K09306,ko:K21951
file_1_file_1_g15033	ko:K09307,ko:K09311
file_1_file_1_g15034	ko:K09307,ko:K09311
file_1_file_1_g15036	ko:K09311
file_1_file_1_g15039	ko:K09300,ko:K09311
file_1_file_1_g15044	ko:K09307,ko:K09311
file_1_file_1_g15046	ko:K09311
file_1_file_1_g15047	ko:K09304,ko:K09305,ko:K09306,ko:K09311
file_1_file_1_g15048	ko:K09304,ko:K09305,ko:K09306,ko:K09311
file_2_4120_g	ko:K09304
file_1_file_1_g15049	ko:K09304
file_1_file_1_g15050	ko:K09304
file_1_file_1_g15052	ko:K09303,ko:K09311
file_1_file_1_g15053	-
file_1_file_1_g15054	ko:K09341
file_1_file_1_g15056	ko:K09311
file_1_file_1_g15057	-
file_1_file_1_g15058	ko:K09302,ko:K09303,ko:K09305
file_1_file_1_g15059	ko:K04797
file_1_file_1_g15060	ko:K15216
file_1_file_1_g15061	-
file_1_file_1_g15062	-
file_1_file_2_4134_g	-
file_1_file_1_g15063	ko:K14407
file_1_file_1_g15065	ko:K04392
file_1_file_1_g15066	-
file_1_file_1_g15067	ko:K04798
file_1_file_1_g15068	ko:K19511
file_1_file_1_g15069	ko:K01809
file_1_file_1_g15070	-
file_1_file_1_g15071	ko:K09362
file_1_file_1_g15073	ko:K12741,ko:K13158
file_1_file_1_g15074	ko:K12741,ko:K13158
file_1_file_1_g15075	ko:K08665,ko:K09637,ko:K09640
file_1_file_1_g15076	ko:K08665,ko:K09637,ko:K09640
file_1_file_2_4150_g	ko:K08665,ko:K09637,ko:K09640
file_1_file_1_g15077	ko:K08665,ko:K09637,ko:K09640
file_1_file_1_g15078	ko:K08665,ko:K09637,ko:K09640
file_1_file_1_g15080	ko:K00507
file_1_file_1_g15081	ko:K09640
file_1_file_1_g15082	ko:K10303,ko:K17345
file_1_file_1_g15083	ko:K05647
file_1_file_1_g15084	ko:K05647
file_1_file_1_g15085	-
file_1_file_1_g15086	-
file_1_file_1_g15087	-
file_1_file_1_g15088	ko:K20180
file_1_file_1_g15089	ko:K19495
file_1_file_1_g15090	ko:K02128
file_1_file_1_g15092	ko:K05863
file_1_file_2_4167_g	ko:K06185
file_1_file_1_g15093	ko:K06185
file_1_file_1_g15094	ko:K07527,ko:K08889
file_1_file_1_g15095	ko:K02877,ko:K15276
file_1_file_1_g15096	-
file_1_file_1_g15097	-
file_1_file_1_g15098	ko:K03258
file_1_file_1_g15099	ko:K03258
file_1_file_1_g15100	ko:K07527,ko:K08889
file_1_file_1_g15101	ko:K07527,ko:K08889
file_1_file_1_g15102	ko:K03239
file_1_file_1_g15103	ko:K00027,ko:K00029
file_1_file_1_g15106	ko:K08823
file_1_file_1_g15108	ko:K08823
file_1_file_1_g15110	ko:K08823
file_1_file_1_g15113	-
file_1_file_1_g15114	-
file_1_file_1_g15115	-
file_1_file_1_g15116	ko:K09463
file_1_file_1_g15117	-
file_1_file_1_g15119	ko:K01890
file_1_file_1_g15120	-
file_1_file_1_g15122	ko:K00799
file_1_file_1_g15124	-
file_1_file_1_g15125	-
file_1_file_1_g15127	-
file_1_file_1_g15129	-
file_1_file_1_g15130	-
file_1_file_1_g15131	-
file_1_file_1_g15133	-
file_1_file_2_4205_g	-
file_1_file_1_g15134	-
file_1_file_1_g15135	-
file_1_file_1_g15136	-
file_1_file_1_g15142	-
file_1_file_1_g15157	-
file_1_file_1_g15161	-
file_1_file_1_g15162	-
file_1_file_1_g15169	ko:K17256
file_1_file_1_g15171	ko:K08027,ko:K08560,ko:K08705
file_1_file_1_g15174	-
file_1_file_1_g15178	-
file_1_file_1_g15190	-
file_1_file_1_g15192	-
file_1_file_1_g15195	-
file_1_file_1_g15199	-
file_1_file_1_g15202	-
file_1_file_1_g15205	-
file_1_file_1_g15206	-
file_1_file_1_g15207	-
file_1_file_1_g15209	ko:K15825
file_1_file_1_g15214	ko:K01047
file_1_file_1_g15215	ko:K20349
file_1_file_1_g15216	-
file_1_file_1_g15217	-
file_1_file_1_g15218	ko:K01265,ko:K08849,ko:K13091,ko:K19703,ko:K19706,ko:K20409
file_1_file_1_g15219	-
file_1_file_1_g15220	ko:K04670,ko:K13596
file_1_file_1_g15221	ko:K03259
file_1_file_1_g15222	ko:K03353
file_1_file_1_g15223	ko:K18734
file_1_file_1_g15224	-
file_1_file_1_g15225	-
file_1_file_1_g15226	ko:K17284
file_1_file_1_g15227	ko:K12394
file_1_file_1_g15228	ko:K10295
file_1_file_1_g15229	ko:K00901
file_1_file_1_g15230	ko:K00854,ko:K16732
file_1_file_1_g15231	ko:K12825
file_1_file_1_g15232	ko:K17284
file_1_file_1_g15233	-
file_1_file_1_g15234	-
file_1_file_1_g15235	-
file_1_file_1_g15236	-
file_1_file_1_g15237	ko:K03873
file_1_file_1_g15238	ko:K08387,ko:K14859
file_1_file_1_g15239	ko:K02541
file_1_file_1_g15240	ko:K07561
file_1_file_1_g15241	ko:K15430
file_1_file_1_g15242	-
file_1_file_1_g15243	-
file_1_file_1_g15244	-
file_1_file_1_g15246	-
file_1_file_1_g15247	-
file_1_file_1_g15248	ko:K06258
file_1_file_1_g15250	-
file_1_file_1_g15251	-
file_1_file_1_g15252	-
file_1_file_1_g15253	-
file_1_file_1_g15254	ko:K00949,ko:K01187,ko:K08288
file_1_file_1_g15255	ko:K06269,ko:K09571,ko:K12487
file_1_file_1_g15256	-
file_1_file_1_g15257	ko:K05323
file_1_file_1_g15258	-
file_1_file_1_g15259	ko:K02085
file_1_file_1_g15260	-
file_1_file_1_g15261	ko:K01672
file_1_file_1_g15262	-
file_1_file_1_g15263	-
file_1_file_2_4322_g	-
file_1_file_1_g15264	-
file_1_file_1_g15265	-
file_1_file_1_g15266	-
file_1_file_1_g15267	ko:K06258
file_1_file_1_g15268	ko:K12323
file_1_file_1_g15270	ko:K04677,ko:K19631
file_1_file_1_g15272	ko:K12898
file_1_file_1_g15273	ko:K01802,ko:K09566,ko:K12740
file_1_file_1_g15275	ko:K04920
file_1_file_1_g15276	ko:K00911
file_1_file_1_g15277	ko:K17231
file_1_file_1_g15279	-
file_1_file_1_g15280	-
file_1_file_1_g15281	-
file_1_file_1_g15282	-
file_1_file_1_g15284	ko:K08809,ko:K09566,ko:K17341
file_1_file_1_g15285	-
file_1_file_1_g15286	-
file_1_file_1_g15287	-
file_1_file_1_g15288	-
file_1_file_1_g15289	ko:K06258
file_1_file_1_g15290	-
file_1_file_1_g15291	ko:K06258
file_1_file_1_g15292	ko:K06258
file_1_file_1_g15295	ko:K09083
file_1_file_1_g15296	-
file_1_file_1_g15297	-
file_1_file_1_g15298	ko:K13885
file_1_file_1_g15300	ko:K04428
file_1_file_1_g15301	ko:K00623
file_1_file_1_g15303	ko:K13095
file_1_file_1_g15305	ko:K03948
file_1_file_1_g15306	ko:K06685
file_1_file_1_g15308	ko:K11251,ko:K21799
file_1_file_1_g15309	-
file_1_file_1_g15311	ko:K17265
file_1_file_1_g15312	ko:K03102,ko:K14411
file_1_file_1_g15313	-
file_1_file_1_g15314	-
file_1_file_1_g15316	ko:K14387
file_1_file_1_g501	ko:K00710
file_1_file_1_g502	ko:K00710
file_1_file_1_g503	ko:K05679
file_1_file_1_g505	ko:K00232,ko:K05313
file_1_file_1_g506	-
file_1_file_1_g507	ko:K10134
file_1_file_1_g508	ko:K09624
file_1_file_1_g509	ko:K12896
file_1_file_1_g510	ko:K15133
file_1_file_1_g511	-
file_1_file_1_g512	ko:K05858
file_1_file_1_g513	ko:K05858
file_1_file_1_g514	ko:K11433
file_1_file_1_g516	ko:K00026
file_1_file_1_g517	ko:K00515,ko:K10252,ko:K18048
file_1_file_1_g518	ko:K08471
file_1_file_1_g519	ko:K00515,ko:K10252,ko:K18048
file_1_file_1_g520	ko:K00515,ko:K10252,ko:K18048
file_1_file_1_g521	-
file_1_file_1_g522	-
file_1_file_1_g524	-
file_1_file_1_g526	ko:K10404
file_1_file_1_g527	-
file_1_file_1_g528	-
file_1_file_1_g529	-
file_1_file_1_g530	ko:K06826
file_1_file_1_g531	-
file_1_file_1_g532	ko:K12373
file_1_file_1_g533	ko:K03137
file_1_file_1_g534	-
file_1_file_1_g535	-
file_1_file_1_g536	ko:K00797
file_1_file_1_g537	ko:K01530,ko:K14802
file_1_file_1_g538	ko:K14961
file_1_file_1_g540	ko:K11657
file_1_file_1_g541	-
file_1_file_1_g542	ko:K18157
file_1_file_1_g543	ko:K07759
file_1_file_1_g544	ko:K07759
file_1_file_1_g546	ko:K13207
file_1_file_1_g549	-
file_1_file_1_g550	-
file_1_file_1_g553	ko:K20281
file_1_file_1_g555	ko:K20230
file_1_file_1_g556	ko:K01044,ko:K01049,ko:K03927
file_1_file_1_g557	ko:K10732
file_1_file_1_g558	ko:K04734,ko:K05872
file_1_file_1_g559	ko:K22382
file_1_file_1_g560	ko:K20303
file_1_file_1_g561	ko:K09437,ko:K09443
file_1_file_1_g562	ko:K09437,ko:K09443
file_1_file_1_g563	-
file_1_file_1_g564	ko:K05313
file_1_file_1_g565	ko:K14620
file_1_file_1_g567	ko:K20721,ko:K20722
file_1_file_1_g570	ko:K20721,ko:K20722
file_1_file_1_g571	-
file_1_file_1_g572	ko:K01183
file_1_file_1_g573	ko:K16476,ko:K16477
file_1_file_1_g574	-
file_1_file_1_g575	ko:K17555
file_1_file_1_g576	ko:K02216
file_1_file_1_g577	ko:K12751
file_1_file_1_g579	ko:K12751
file_1_file_1_g581	-
file_1_file_1_g582	-
file_1_file_1_g583	-
file_1_file_1_g585	ko:K07427,ko:K15001,ko:K17953
file_1_file_1_g586	-
file_1_file_1_g587	-
file_1_file_1_g588	-
file_1_file_1_g590	ko:K13188
file_1_file_1_g591	ko:K01312,ko:K09640
file_1_file_1_g593	ko:K01312,ko:K09640
file_1_file_1_g594	ko:K08013,ko:K17701,ko:K17702
file_1_file_1_g595	-
file_1_file_1_g596	ko:K15290,ko:K19902,ko:K19905
file_1_file_1_g597	ko:K07523,ko:K16351,ko:K20230
file_1_file_1_g598	ko:K15191
file_1_file_1_g599	-
file_1_file_1_g600	-
file_1_file_1_g601	-
file_1_file_1_g602	-
file_1_file_1_g603	ko:K09560
file_1_file_1_g604	ko:K17419
file_1_file_1_g605	ko:K11446,ko:K12495,ko:K19952
file_1_file_1_g606	-
file_1_file_1_g607	-
file_1_file_1_g608	ko:K16496,ko:K16506,ko:K16669
file_1_file_1_g610	ko:K16496,ko:K16506,ko:K16669
file_1_file_1_g611	-
file_1_file_1_g612	ko:K08193,ko:K12301,ko:K12302
